dist,type,name,location,lng,lat,org,seat,a,b,c,d,dis,par
松山區,綜合零售賣場,全家便利商店臺北市新健康店,臺北市松山區南京東路四段133巷9弄2號,121.555196,25.053153,全家便利商店股份有限公司臺北市新健康店,1,0,1,0,0,0,0
松山區,宗教,行天宮附設玄空圖書館敦化總館,臺北市松山區敦化北路120巷9號,121.547882,25.053903,財團法人台北市行天宮附設玄空圖書館敦化總館,0,0,0,0,0,0,0
松山區,宗教,松山慈祐宮,臺北市松山區八德路四段761號,121.577736,25.051074,財團法人臺北市松山慈祐宮,3,0,3,0,0,1,0
松山區,宗教,台北府城隍廟(昭明廟),臺北市松山區虎林街3號,121.576151,25.049429,台北府城隍廟(昭明廟),2,0,2,0,0,1,0
松山區,宗教,松山霞海城隍廟,臺北市松山區八德路四段439號,121.570171,25.049910,松山霞海城隍廟,1,0,1,0,0,0,0
松山區,機關,松山區戶政事務所,臺北市松山區八德路四段692號4樓,121.577229,25.049822,臺北市松山區戶政事務所,3,3,0,0,0,0,1
松山區,機關,松山區健康服務中心,臺北市松山區八德路四段692號2樓,121.577229,25.049822,臺北市松山區健康服務中心,3,3,0,0,0,0,1
松山區,機關,臺北市立圖書館三民分館,臺北市松山區民生東路五段163之1號5樓,121.562837,25.059274,臺北市立圖書館三民分館,4,0,4,0,0,0,0
松山區,機關,臺北市立圖書館民生分館,臺北市松山區敦化北路199巷5號4樓,121.551130,25.057122,臺北市立圖書館民生分館,5,0,5,0,0,0,1
松山區,機關,臺北市區監理所,臺北市松山區八德路四段21號,121.559177,25.048477,交通部公路總局臺北市區監理所,12,0,12,0,0,1,0
松山區,機關,松山區公所,臺北市松山區八德路四段692號7樓,121.577260,25.049907,臺北市松山區公所,5,5,0,0,0,1,0
松山區,機關,臺北市立圖書館松山分館,臺北市松山區八德路四段668號5-8樓,121.576809,25.049848,臺北市立圖書館松山分館,10,2,8,0,0,2,1
松山區,機關,臺北市稅捐稽徵處松山分處,臺北市松山區八德路三段178號,121.555745,25.047893,臺北市稅捐稽徵處松山分處,3,3,0,0,0,0,0
松山區,機關,松山分局,臺北市松山區南京東路四段12號,121.552394,25.051286,臺北市政府警察局松山分局,3,3,0,0,0,1,0
松山區,機關,三民派出所,臺北市松山區民生東路五段163之1號,121.562837,25.059274,臺北市政府警察局三民派出所,1,0,1,0,0,0,0
松山區,機關,民有派出所,臺北市松山區民權東路三段162號,121.548057,25.061685,臺北市政府警察局民有派出所,1,0,1,0,0,0,0
松山區,機關,東社派出所,臺北市松山區敦化北路199巷5之1號,121.551502,25.056851,臺北市政府警察局東社派出所,1,0,1,0,0,0,0
松山區,機關,松山派出所,臺北市松山區八德路四段692號,121.577260,25.049907,臺北市政府警察局松山派出所,1,0,1,0,0,0,0
松山區,機關,臺北市立圖書館中崙分館,臺北市松山區長安東路二段229號8樓,121.545840,25.048427,臺北市立圖書館中崙分館,3,3,0,0,0,1,0
松山區,機關,社會局兒童早療轉介中心,臺北市松山區民生東路五段163之1號7樓,121.562837,25.059274,臺北市政府社會局早療通報轉介中心,2,2,0,0,0,0,0
松山區,機關,臺北市政府體育局,臺北市松山區南京東路四段10號,121.552094,25.051292,臺北市政府體育局,38,0,38,0,0,6,0
松山區,機關,臺北市立圖書館啟明分館,臺北市松山區敦化北路155巷76號,121.551833,25.054384,臺北市立圖書館啟明分館,12,0,12,0,0,4,0
松山區,機關,民生社區中心,臺北市松山區民生東路五段163之1號,121.562981,25.058996,民生社區中心,16,16,0,0,0,4,3
松山區,連鎖餐飲店,漢堡王八德店,臺北市松山區八德路二段449號1樓,121.547357,25.048386,家城股份有限公司八德分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,麥當勞台北民權店,臺北市松山區民權東路三段128號,121.546061,25.061713,台灣麥當勞餐廳股份有限公司民權一分公司,1,0,1,0,0,1,0
松山區,連鎖餐飲店,頂呱呱中崙店,臺北市松山區八德路三段206號,121.556503,25.048067,頂呱呱中崙分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,我家牛排撫遠店,臺北市松山區撫遠街304號1樓,121.566345,25.061685,我家牛排撫遠店,1,0,1,0,0,0,0
松山區,連鎖餐飲店,麥味登健康店,臺北市松山區健康路15巷13號,121.552812,25.054618,揚秦國際企業股份有限公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡民生二店,臺北市松山區民生東路五段184號1~2樓,121.563785,25.058194,安心食品服務股份有限公司民生第二分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,統一星巴克三民門市,臺北市松山區民生東路五段158號1樓,121.562905,25.058622,統一星巴克股份有限公司三民門市,1,0,1,0,0,0,0
松山區,連鎖餐飲店,統一星巴克北寧門市,臺北市松山區南京東路四段56號1F,121.553730,25.051522,統一星巴克股份有限公司北寧門市,1,1,0,0,0,0,0
松山區,連鎖餐飲店,拿坡里八德店,臺北市松山區八德路三段112號,121.553764,25.048106,拿帕里股份有限公司八德分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,統一星巴克台視門市,臺北市松山區八德路三段10之1號,121.550460,25.048144,統一星巴克股份有限公司台視門市,1,0,1,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡八德店,臺北市松山區八德路三段123號,121.554430,25.048300,安心食品服務股份有限公司八德分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,統一星巴克敦化門市,臺北市松山區敦化北路147號1樓,121.549580,25.053898,統一星巴克股份有限公司敦化門市,1,0,1,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡敦北店,臺北市松山區敦化北路155巷1號1樓,121.549687,25.054248,安心食品服務股份有限公司敦北分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,三商巧福敦化店,臺北市松山區敦化北路199巷2弄7號,121.550052,25.055512,三商行股份有限公司敦北分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,麥當勞台北民生店,臺北市松山區民生東路三段135號,121.548378,25.058019,台灣麥當勞餐廳股份有限公司台北民生分公司,3,0,3,0,0,1,0
松山區,連鎖餐飲店,王品台塑牛排南京東分公司,臺北市松山區南京東路四段169號,121.556232,25.051818,王品餐飲股份有限公司王品台北南京東分公司,1,1,0,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡民生店,臺北市松山區民生東路四段114號1樓,121.555631,25.058564,安心食品服務股份有限公司民生東路分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡西華店,臺北市松山區民生東路三段113巷7弄1號,121.546426,25.058680,安心食品服務股份有限公司西華分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,統一星巴克民生門市,臺北市松山區民生東路三段105號,121.544666,25.058136,統一星巴克股份有限公司民生門市,1,0,1,0,0,0,0
松山區,連鎖餐飲店,摩斯漢堡吉祥店,臺北市松山區吉祥路59號,121.562641,25.050666,安心食品服務股份有限公司吉祥分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,麥當勞台北南京影城店,臺北市松山區南京東路五段162號,121.563077,25.051255,台灣麥當勞餐廳股份有限公司台北南京二分公司,1,0,1,0,0,0,0
松山區,連鎖餐飲店,肯德基南京東2餐廳,臺北市松山區南京東路五段164號,121.563227,25.051274,怡和餐飲股份有限公司台北南京東二分公司,1,0,1,0,0,0,0
松山區,機關,松山1號,臺北市松山區八德路3段99巷12-11號對面,121.553986,25.049222,臺北市政府環境保護局,1,0,1,0,0,0,1
松山區,醫院,臺安醫院,臺北市松山區八德路二段424號,121.547413,25.048094,財團法人基督復臨安息日會臺安醫院,26,26,0,0,0,3,2
松山區,醫院,三軍總醫院松山分院　　　,臺北市松山區健康路131號,121.557672,25.054373,三軍總醫院松山分院,20,0,20,0,0,1,1
松山區,醫院,博仁綜合醫院　　　　　,臺北市松山區光復北路66號,121.557685,25.049867,博仁綜合醫院,4,0,4,0,0,0,0
松山區,醫院,長庚紀念醫院　　　,臺北市松山區敦化北路199號,121.549524,25.055639,財團法人長庚紀念醫院,40,23,17,0,0,8,2
信義區,交通,信義國小地下停車場,臺北市信義區松勤路60號B1,121.563301,25.032002,臺北市停車工程管理處,3,1,2,0,0,1,0
信義區,交通,松山車站(署),臺北市信義區松山路11號,121.577914,25.049437,交通部臺灣鐵路管理局臺北運務段松山車站,10,10,0,0,0,1,3
信義區,交通,松山工農地下停車場,臺北市信義區忠孝東路五段236巷15號,121.572497,25.039011,松山工農地下停車場,3,0,3,0,0,1,0
信義區,交通,捷運國父紀念館站(板南線),臺北市信義區忠孝東路四段400號,121.558011,25.041048,捷運國父紀念館站,3,3,0,0,0,0,1
信義區,交通,捷運市政府站(板南線),臺北市信義區忠孝東路五段2號,121.565328,25.040920,捷運市政府站(板南線),3,3,0,0,0,0,1
信義區,交通,府前廣場地下停車場,臺北市信義區松壽路1號,121.562704,25.036019,臺北市停車管理工程處府前廣場地下停車場,21,21,0,0,0,1,0
信義區,交通,捷運永春站(板南線),臺北市信義區忠孝東路五段455號,121.576419,25.041007,臺北大眾捷運股份有限公司捷運永春站,3,3,0,0,0,1,0
信義區,交通,忠信地下停車場,臺北市信義區松仁路2號地下,121.568291,25.031901,臺北市停車管理工程處忠信地下停車場,3,3,0,0,0,1,0
信義區,交通,五分埔地下停車場,臺北市信義區中坡北路57號地下,121.580175,25.046611,臺北市停車管理工程處五分埔地下停車場,3,3,0,0,0,1,0
信義區,交通,松山高中地下停車場,臺北市信義區基隆路一段156號地下,121.565691,25.043707,臺北市停車管理工程處松山高中地下停車場,3,3,0,0,0,1,0
信義區,交通,興雅國中地下停車場,臺北市信義區松德路200巷18號地下,121.572669,25.034788,臺北市停車管理工程處興雅國中地下停車場,3,3,0,0,0,1,0
信義區,交通,松壽廣場地下停車場,臺北市信義區松壽路15號,121.567921,25.036041,歐特儀股份有限公司,2,0,2,0,0,1,0
信義區,交通,信義廣場地下停車場,臺北市信義區信義路五段11號地下,121.565809,25.033146,臺北市停車管理工程處信義廣場地下停車場,2,2,0,0,0,0,0
信義區,交通,臺北市災害應變中心地下停車場,臺北市信義區莊敬路391巷11弄2號B1,121.566118,25.028661,臺北市停車管理工程處臺北市災害應變中心地下停車場,3,3,0,0,0,1,0
信義區,交通,信義三張里地下停車場,臺北市信義區松平路81號,121.566678,25.030723,臺北市停車管理工程處信義三張里地下停車場,2,2,0,0,0,0,0
信義區,交通,春光公園地下停車場,臺北市信義區忠孝東路五段666號,121.580698,25.042242,臺北市停車管理工程處春光公園地下停車場,4,4,0,0,0,1,1
信義區,交通,雅祥公園地下停車場,臺北市信義區松隆路123巷7號B1,121.571771,25.047325,臺北市停車管理工程處雅祥公園地下停車場,3,2,1,0,0,1,0
信義區,交通,市政府轉運站,臺北市信義區忠孝東路五段6號,121.564612,25.040575,統一開發股份有限公司,6,6,0,0,0,2,0
信義區,交通,松山車站地下停車場,臺北市信義區松山路11號,121.578900,25.049500,松山車站地下停車場(夜.署),3,3,0,0,0,1,0
信義區,交通,捷運台北101世貿站(淡水信義線),臺北市信義區信義路五段20號B1,121.560436,25.033039,臺北大眾捷運股份有限公司捷運台北101世貿站,5,5,0,0,0,1,0
信義區,交通,捷運象山站(淡水信義線),臺北市信義區信義路五段152號B1,121.567279,25.032903,臺北大眾捷運股份有限公司捷運象山站,3,3,0,0,0,0,1
信義區,交通,景勤2號公園地下停車場,臺北市信義區信安街49號,121.558646,25.026233,威瀧實業有限公司,3,3,0,0,0,0,0
信義區,觀光遊憩,國立國父紀念館,臺北市信義區仁愛路四段505號,121.560224,25.039724,國立國父紀念館,27,27,0,0,0,5,2
信義區,觀光遊憩,臺北國際會議中心,臺北市信義區信義路五段1號,121.560811,25.033219,臺北國際會議中心,8,8,0,0,0,4,0
信義區,觀光遊憩,臺北世界貿易展覽中心(信義展覽館),臺北市信義區信義路五段5號,121.562475,25.033528,台北世界貿易展覽中心(信義展覽館),28,28,0,0,0,2,0
信義區,觀光遊憩,台北101觀景台,臺北市信義區信義路五段7號,121.564837,25.033194,台北金融大樓股份有限公司,5,5,0,0,0,1,0
信義區,文化育樂場所,信義運動中心,臺北市信義區松勤街100號,121.566679,25.031868,全越運動事業股份有限公司,12,0,12,0,0,4,0
信義區,觀光遊憩,松山文化創意園區,臺北市信義區光復南路133號,121.560459,25.043732,松山文化創意園區,26,26,0,0,0,3,0
信義區,加油站,中油松山路加油站,臺北市信義區松山路480號,121.577624,25.039669,臺灣中油股份有限公司松山路加油站,2,2,0,0,0,1,0
信義區,加油站,中油忠孝東路加油站,臺北市信義區忠孝東路五段69號,121.566819,25.041309,臺灣中油股份有限公司忠孝東路站,3,3,0,0,0,1,0
信義區,公園,永春坡濕地公園,臺北市信義區松山路657號,121.580579,25.033356,工務局公園路燈工程管理處,6,6,0,0,0,0,2
信義區,公園,中興公園,臺北市信義區光復南路473巷13弄43號對面,121.558981,25.034336,公園路燈工程管理處南港公園管理所,0,0,0,0,0,0,0
信義區,公園,象山公園,臺北市信義區信義路五段計畫區內,121.569978,25.030030,公園路燈工程管理處南港公園管理所,2,2,0,0,0,0,0
信義區,公園,信義安康公園,臺北市信義區松仁路95巷20號博愛國小旁,121.569946,25.035248,公園路燈工程管理處南港公園管理所,3,3,0,0,0,1,0
信義區,市場,公有光復市場(署),臺北市信義區光復南路419巷146號,121.560467,25.036242,臺北市市場處公有光復市場,3,3,0,0,0,1,0
信義區,市場,公有永春市場(署),臺北市信義區虎林街89巷1號,121.577366,25.043097,臺北市市場處公有永春市場,2,2,0,0,0,1,0
信義區,市場,公有永吉市場(署),臺北市信義區永吉路278巷1弄,121.575243,25.044879,臺北市市場處公有永吉市場,2,2,0,0,0,1,0
信義區,綜合零售賣場,統一超商臺北市福中門市,臺北市信義區福德街159號161號1樓,121.583328,25.037664,統一超商股份有限公司臺北市福中門市,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市留公門市,臺北市信義區福德街247號,121.585895,25.038730,統一超商股份有限公司臺北市留公門市,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市松高門市,臺北市信義區基隆路一段141號1樓,121.565950,25.042845,統一超商股份有限公司臺北市松高門市,1,0,1,0,0,0,0
信義區,綜合零售賣場,新光三越台北信義新天地A11館,臺北市信義區松壽路11號,121.567208,25.036004,新光三越百貨股份有限公司台北信義新天地A11館,24,24,0,0,0,4,9
信義區,綜合零售賣場,ATT 4 FUN,臺北市信義區松壽路12號,121.566100,25.035600,ATT 4 FUN,13,13,0,0,0,1,1
信義區,綜合零售賣場,全家便利商店臺北市永孝店,臺北市信義區松信路145號,121.572162,25.043576,全家便利商店股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,全家便利商店臺北市協和店,臺北市信義區中坡南路38號1F,121.583374,25.042826,全家便利商店股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市北府門市,臺北市信義區松仁路162號164號,121.568208,25.028386,統一超商股份有限公司,1,1,0,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市松聯門市,臺北市信義區忠孝東路四段559巷24號,121.563782,25.042672,統一超商股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市信林門市,臺北市信義區虎林街222巷7號,121.577168,25.037221,統一超商股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市信醫門市,臺北市信義區吳興街348號,121.566363,25.025798,統一超商股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市富比世門市,臺北市信義區松仁路246號248號,121.569424,25.024493,統一超商股份有限公司,1,1,0,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市總部門市,臺北市信義區東興路67號,121.566633,25.046939,統一超商股份有限公司,2,0,2,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市麟運門市,臺北市信義區和平東路三段461號,121.558903,25.018611,統一超商股份有限公司,1,0,1,0,0,0,0
信義區,綜合零售賣場,全家便利商店臺北市永吉二店,臺北市信義區永吉路223號,121.574548,25.044952,全家便利商店股份有限公司臺北市永吉二店,1,1,0,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市松錢門市,臺北市信義區松隆路192號194號1樓,121.572296,25.046764,統一超商股份有限公司臺北市松錢門市,1,1,0,0,0,0,0
信義區,綜合零售賣場,新光三越台北信義新天地A8館,臺北市信義區松高路12號,121.566663,25.038882,新光三越百貨股份有限公司台北信義新天地A8館,39,39,0,0,0,0,8
信義區,綜合零售賣場,新光三越台北信義新天地A9館,臺北市信義區松壽路9號,121.566575,25.036018,新光三越百貨股份有限公司台北信義新天地A9館,48,48,0,0,0,1,4
信義區,綜合零售賣場,台北101購物中心,臺北市信義區市府路45號,121.564101,25.033493,台北101購物中心,18,18,0,0,0,2,1
信義區,綜合零售賣場,微風信義,臺北市信義區忠孝東路五段68號,121.567052,25.040782,微風信義,16,16,0,0,0,2,2
信義區,綜合零售賣場,遠百信義A13,臺北市信義區松仁路58號,121.567968,25.036732,遠東百貨股份有限公司,39,39,0,0,0,8,4
信義區,綜合零售賣場,愛買忠孝店,臺北市信義區忠孝東路五段297號B1、B2、B3,121.572964,25.041147,愛買忠孝店,5,0,5,0,0,1,0
信義區,綜合零售賣場,誠品信義旗艦店,臺北市信義區松高路11號,121.565856,25.039357,誠品生活股份有限公司信義第一分公司,24,24,0,0,0,0,5
信義區,綜合零售賣場,新光三越台北信義新天地A4館,臺北市信義區松高路19號,121.567026,25.039329,新光三越百貨股份有限公司台北信義新天地A4館,22,22,0,0,0,4,2
信義區,綜合零售賣場,微風南山百貨,臺北市信義區松智路17號,121.566049,25.034173,微風置地股份有限公司南山分公司,38,38,0,0,0,6,1
信義區,綜合零售賣場,BELLAVITA百貨,臺北市信義區松仁路28號,121.568291,25.039280,BELLAVITA寶麗廣場,14,14,0,0,0,4,2
信義區,綜合零售賣場,統一時代百貨,臺北市信義區忠孝東路五段8號,121.565605,25.040704,統一時代百貨,33,33,0,0,0,8,0
信義區,綜合零售賣場,CITYLINK松山店,臺北市信義區松山路11號2樓,121.577914,25.049437,潤泰創新國際股份有限公司CITYLINK松山店,11,11,0,0,0,3,0
信義區,綜合零售賣場,誠品生活松菸店,臺北市信義區菸廠路88號,121.561829,25.044995,誠品生活股份有限公司松山分公司,19,19,0,0,0,4,0
信義區,綜合零售賣場,微風松高百貨公司,臺北市信義區松高路16號,121.567273,25.038983,微風松高百貨公司,9,9,0,0,0,1,0
信義區,綜合零售賣場,統一超商臺北市道生門市,臺北市信義區東興路57號,121.566462,25.047326,統一超商臺北市道生店,1,1,0,0,0,0,0
信義區,綜合零售賣場,統一超商臺北市新三連門市,臺北市信義區逸仙路42巷25號1樓,121.563155,25.040475,統一超商臺北市新三連店,1,0,1,0,0,0,0
信義區,宗教,松山寺　　,臺北市信義區吳興街284巷17號之1,121.564086,25.023881,財團法人台北市松山寺,2,0,2,0,0,0,0
信義區,宗教,中坡福壽宮,臺北市信義區福德街221巷14號,121.584955,25.036097,中坡福壽宮,2,0,2,0,0,0,0
信義區,宗教,南天宮,臺北市信義區福德街221巷199之1號,121.586975,25.033197,信義南天宮管理委員會,2,0,2,0,0,0,0
信義區,宗教,松山奉天宮,臺北市信義區福德街221巷12號,121.584615,25.037482,松山奉天宮,3,3,0,0,0,1,0
信義區,宗教,松山慈惠堂,臺北市信義區福德街251巷33號,121.587635,25.036660,松山慈惠堂,4,0,4,0,0,1,0
信義區,宗教,臺北市興雅福德宮,臺北市信義區永吉路30巷30號,121.568660,25.044533,臺北市興雅福德宮,1,0,1,0,0,0,0
信義區,機關,松山地政事務所,臺北市信義區莊敬路391巷11號,121.565890,25.028577,臺北市松山地政事務所,3,3,0,0,0,1,1
信義區,機關,臺北市立圖書館六合分館,臺北市信義區松仁路240巷19號,121.568915,25.024613,臺北市立圖書館六合分館,5,2,4,0,0,1,0
信義區,機關,臺北市立圖書館三興分館,臺北市信義區吳興街156巷6號4樓廁所,121.561168,25.029062,臺北市立圖書館三興分館,6,6,0,0,0,1,1
信義區,機關,信義社福中心,臺北市信義區大道路116號5樓之2,121.582754,25.039113,信義社福中心,2,0,2,0,0,0,0
信義區,機關,信義區公所,臺北市信義區福德街86號9樓,121.566947,25.033289,臺北市信義區公所,35,35,0,0,0,12,1
信義區,機關,臺北市立圖書館永春分館,臺北市信義區松山路294號3、4樓,121.577577,25.043069,臺北市立圖書館永春分館,5,3,2,0,0,1,0
信義區,機關,市政大樓,臺北市信義區市府路1號,121.563782,25.037525,臺北市政府,250,28,222,0,0,25,5
信義區,機關,信義分局,臺北市信義區信義路五段17號,121.568034,25.033153,臺北市政府警察局信義分局,1,0,1,0,0,0,0
信義區,機關,三張犁派出所,臺北市信義區信義路五段17號,121.568034,25.033153,臺北市政府警察局三張犁派出所,1,0,1,0,0,0,0
信義區,機關,五分埔派出所,臺北市信義區永吉路333號,121.575948,25.045660,臺北市政府警察局五分埔派出所,1,0,1,0,0,0,0
信義區,機關,六張犁派出所,臺北市信義區嘉興街301號,121.555126,25.023669,臺北市政府警察局六張犁派出所,1,0,1,0,0,0,0
信義區,機關,吳興街派出所,臺北市信義區吳興街262號,121.563850,25.026683,臺北市政府警察局吳興街派出所,1,0,1,0,0,0,0
信義區,機關,福德街派出所,臺北市信義區福德街86號,121.581583,25.037371,臺北市政府警察局福德街派出所,2,2,0,0,0,1,0
信義區,機關,信義公民會館,臺北市信義區松勤路50號,121.562184,25.031783,信義區公所民政課,8,1,7,0,0,1,1
信義區,連鎖餐飲店,石二鍋捷運後山碑店,臺北市信義區忠孝東路五段789號1樓,121.581755,25.044155,石二鍋捷運後山碑店,1,1,0,0,0,0,0
信義區,連鎖餐飲店,麥當勞忠孝四店,臺北市信義區忠孝東路五段522號,121.579220,25.041277,台灣麥當勞餐廳股份有限公司忠孝四分公司,1,0,1,0,0,0,0
信義區,連鎖餐飲店,爭鮮迴轉壽司永春店,臺北市信義區松山路460號,121.577641,25.040507,爭鮮股份有限公司永春分公司,1,1,0,0,0,0,0
信義區,連鎖餐飲店,統一星巴克三興分公司,臺北市信義區基隆路二段99-1號,121.557878,25.029767,悠游生活事業股份有限公司,2,0,2,0,0,0,0
信義區,連鎖餐飲店,摩斯漢堡北醫吳興店,臺北市信義區吳興街243號,121.563549,25.027517,安心食品服務股份有限公司北醫吳興店,1,0,1,0,0,0,0
信義區,連鎖餐飲店,摩斯漢堡信義莊敬店,臺北市信義區莊敬路469號,121.567905,25.026992,安心食品服務股份有限公司信義莊敬店,1,0,1,0,0,0,0
信義區,連鎖餐飲店,摩斯漢堡松山店,臺北市信義區忠孝東路五段629號,121.579278,25.041904,安心食品服務股份有限公司松山分公司,2,0,2,0,0,0,0
信義區,連鎖餐飲店,統一星巴克永春門市,臺北市信義區忠孝東路五段299號1樓,121.573717,25.041224,統一星巴克股份有限公司永春門市,1,0,1,0,0,0,0
信義區,機關,信義10號,臺北市信義區永吉路468巷36弄15之1號邊,121.578591,25.044552,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義12號,臺北市信義區虎林街104巷78號對面,121.573954,25.042798,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義13號,臺北市信義區虎林街104巷185號對面(192號旁邊),121.572854,25.042798,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義14號,臺北市信義區永吉路180巷54弄20號對面巷子進入,121.570985,25.043900,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義1號,臺北市信義區吳興街583巷1弄28號邊,121.569751,25.022681,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義23號,臺北市信義區信義路五段150巷56之34號後方山上,121.572326,25.025609,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義24號,臺北市信義區和平東路三段627巷67弄4號旁,121.560185,25.016317,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義2號,臺北市信義區松山路664-10號(天寶宮)旁在松隆超市往前左邊巷子,121.578989,25.028000,臺北市政府環境保護局,1,0,1,0,0,0,1
信義區,機關,信義5號,臺北市信義區基隆路一段49號左邊,121.561161,25.036467,臺北市政府環境保護局,1,0,1,0,0,0,1
信義區,機關,信義6號,臺北市信義區永吉路180巷41弄10號對面,121.571729,25.044277,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義7號,臺北市信義區松山路181巷1號前,121.578085,25.045971,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義8號,臺北市信義區松山路184巷4號前,121.577451,25.046060,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義公園2號,臺北市信義區福德街221巷26-3號龍山洞旁（奉天宮）,121.584404,25.036345,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義公園3號,臺北市信義區福德街251巷後山榴公國中旁往山上第二抽水站旁（慈惠堂後山虎山）,121.590931,25.031630,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義公園5號,臺北市信義區福德街251巷慈惠堂後山福壽園上,121.590491,25.029441,臺北市政府環境保護局,1,0,1,0,0,0,0
信義區,機關,信義公園6號,臺北市信義區象山市立療養院後山永春亭,121.574670,25.027319,臺北市政府環境保護局,1,0,1,0,0,0,1
信義區,機關,信義公園8號,臺北市信義區象山逸賢亭旁,121.576028,25.026467,臺北市政府環境保護局,1,0,1,0,0,0,1
信義區,醫院,聯合醫院松德院區　　　,臺北市信義區松德路309號,121.575005,25.029966,臺北市立聯合醫院松德院區,12,12,0,0,0,0,0
信義區,醫院,臺北醫學大學附設醫院　,臺北市信義區吳興街252號,121.563637,25.026905,臺北醫學大學附設醫院,19,19,0,0,0,5,1
南港區,交通,台灣高鐵南港站,臺北市南港區南港路一段313號,121.607064,25.053189,台灣高速鐵路股份有限公司南港站,7,7,0,0,0,3,0
南港區,交通,南港車站(署),臺北市南港區南港路一段313號,121.607334,25.053575,交通部臺灣鐵路管理局臺北運務段南港站,5,5,0,0,0,1,0
南港區,交通,世貿公園地下停車場,臺北市南港區經貿二路88巷,121.616327,25.057615,世貿公園地下停車場,3,3,0,0,0,2,0
南港區,交通,南港國小地下停車場,臺北市南港區興東街59號,121.611213,25.056415,南港國小地下停車場,3,3,0,0,0,1,0
南港區,交通,玉成國小地下停車場,臺北市南港區昆陽街23號地下,121.592578,25.053246,玉成國小地下停車場,3,2,1,0,0,1,0
南港區,交通,捷運南港展覽館站(文湖線),臺北市南港區南港路一段32號,121.617836,25.055429,捷運南港展覽館站(文湖線),6,6,0,0,0,0,3
南港區,交通,南港轉運站西站,臺北市南港區忠孝東路7段359號,121.606056,25.052512,國光客運汽車股份有限公司,3,3,0,0,0,1,0
南港區,交通,興中立體停車場,臺北市南港區興中街44巷1號,121.606912,25.056116,臺北市停車管理工程處興中立體停車場,2,0,2,0,0,1,0
南港區,交通,捷運後山埤站(板南線),臺北市南港區忠孝東路六段2號,121.582961,25.045248,臺北大眾捷運股份有限公司捷運後山埤站,3,3,0,0,0,0,1
南港區,交通,捷運昆陽站(板南線),臺北市南港區忠孝東路六段451號,121.593268,25.050461,臺北大眾捷運股份有限公司捷運昆陽站,3,3,0,0,0,0,1
南港區,交通,成德立體停車場,臺北市南港區成福路1號,121.586080,25.045766,臺北市停車管理工程處成德立體停車場,2,2,0,0,0,1,0
南港區,交通,捷運南港站(板南線),臺北市南港區忠孝東路七段380號,121.606042,25.051814,臺北大眾捷運股份有限公司捷運南港站,5,5,0,0,0,0,1
南港區,交通,捷運南港展覽館站(板南線),臺北市南港區研究院路一段1號,121.616646,25.055258,臺北大眾捷運股份有限公司捷運板南線南港展覽館站,8,8,0,0,0,1,1
南港區,交通,捷運南港軟體園區站(文湖線),臺北市南港區經貿二路183號,121.615929,25.059942,臺北大眾捷運股份有限公司捷運南港軟體園區站,3,3,0,0,0,0,1
